Province,fsa,Gender,Age,Language,population
Saskatchewan,S7V,Female,60 to 64,French,1
Alberta,T7V,Female,40 to 44,French,3
Ontario,K7V,Female,30 to 34,French,1
Manitoba,R3W,Male,55 to 59,French,2
New Brunswick ,E1V,Male,40 to 44,French,22
British Columbia ,V1R,Male,50 to 54,French,0
Newfoundland and Labrador ,A0L,Male,70 to 74,French,0
Ontario,M3K,Male,35 to 39,French,2
British Columbia ,V1P,Male,35 to 39,French,1
Ontario,P7A,Male,85 plus,French,3
Quebec ,H2L,Male,25 to 29,French,1754
Saskatchewan,S6H,Male,85 plus,French,1
Nova Scotia ,B2V,Male,30 to 34,French,5
Ontario,M5G,Male,40 to 44,French,4
British Columbia ,V1K,Male,70 to 74,French,1
Alberta,T1G,Male,30 to 34,French,0
Nova Scotia ,B0H,Female,18 to 24,French,2
Ontario,P8N,Female,18 to 24,French,1
Quebec ,H3W,Female,70 to 74,French,242
British Columbia ,V6T,Female,55 to 59,French,3
Ontario,L1X,Female,70 to 74,French,2
British Columbia ,V1N,Female,75 to 79,French,1
Newfoundland and Labrador ,A1M,Female,45 to 49,French,1
Ontario,L1K,Female,85 plus,French,3
Ontario,M6C,Female,80 to 84,French,3
Nova Scotia ,B3S,Female,85 plus,French,4
British Columbia ,V1K,Female,50 to 54,French,1
Ontario,L1P,Female,70 to 74,French,3
British Columbia ,V4E,Female,70 to 74,French,1
Ontario,K2L,Female,75 to 79,French,9
Manitoba,R3K,Female,35 to 39,French,1
Ontario,L8P,Female,85 plus,French,2
British Columbia ,V6L,Female,70 to 74,French,2
Ontario,K2T,Female,25 to 29,French,14
Quebec ,H8Z,Female,45 to 49,French,219
Ontario,M4S,Female,80 to 84,French,4
Ontario,N3P,Female,30 to 34,French,1
New Brunswick ,E7M,Female,65 to 69,French,1
Ontario,M3K,Female,35 to 39,French,2
Ontario,N4L,Female,55 to 59,French,1
Nova Scotia ,B3G,Female,60 to 64,French,6
Ontario,N7G,Male,75 to 79,French,1
Newfoundland and Labrador ,A0J,Male,55 to 59,French,0
Ontario,N7V,Male,45 to 49,French,2
Ontario,N3P,Male,55 to 59,French,1
Newfoundland and Labrador ,A0B,Male,30 to 34,French,0
Quebec ,J0S,Male,65 to 69,French,971
Ontario,L2G,Male,80 to 84,French,2
Ontario,N1H,Male,80 to 84,French,1
Ontario,N7A,Male,50 to 54,French,0
British Columbia ,V8C,Male,60 to 64,French,8
Ontario,P0B,Male,18 to 24,French,0
Manitoba,R3V,Male,18 to 24,French,17
Ontario,N4X,Female,18 to 24,French,0
Alberta,T8E,Female,18 to 24,French,2
Manitoba,R2H,Female,70 to 74,French,79
Ontario,K4M,Female,30 to 34,French,12
British Columbia ,V8B,Female,55 to 59,French,4
Ontario,K2V,Female,30 to 34,French,15
Newfoundland and Labrador ,A1K,Female,70 to 74,French,1
Alberta,T6M,Female,75 to 79,French,2
Nova Scotia ,B2X,Female,65 to 69,French,11
British Columbia ,V6M,Female,80 to 84,French,3
Ontario,N5P,Female,75 to 79,French,1
Manitoba,R3B,Female,55 to 59,French,5
Manitoba,R2W,Female,85 plus,French,1
Saskatchewan,S7H,Male,80 to 84,French,2
Newfoundland and Labrador ,A1V,Male,40 to 44,French,1
Ontario,L9X,Male,35 to 39,French,2
Alberta,T7Z,Male,75 to 79,French,2
Alberta,T1C,Male,30 to 34,French,1
Ontario,P7G,Male,30 to 34,French,4
Nova Scotia ,B3S,Male,60 to 64,French,4
Ontario,L7S,Male,70 to 74,French,2
Ontario,K1Z,Male,70 to 74,French,25
British Columbia ,V2H,Male,55 to 59,French,0
British Columbia ,V1H,Male,30 to 34,French,1
Ontario,K1G,Male,80 to 84,French,51
Nova Scotia ,B2S,Male,55 to 59,French,1
Ontario,L5K,Male,65 to 69,French,4
Newfoundland and Labrador ,A2V,Male,50 to 54,French,7
British Columbia ,V1R,Female,35 to 39,French,0
Ontario,L7S,Female,35 to 39,French,2
Ontario,M8W,Female,85 plus,French,1
British Columbia ,V1C,Female,85 plus,French,1
British Columbia ,V0M,Female,45 to 49,French,1
British Columbia ,V9X,Female,30 to 34,French,1
Ontario,K1E,Female,35 to 39,French,117
Nova Scotia ,B2G,Female,75 to 79,French,3
Nova Scotia ,B0S,Female,25 to 29,French,1
Alberta,T5P,Female,75 to 79,French,4
Nova Scotia ,B4H,Female,30 to 34,French,1
Quebec ,H4C,Female,35 to 39,French,710
British Columbia ,V1P,Female,60 to 64,French,1
Manitoba,R3C,Female,60 to 64,French,6
British Columbia ,V0T,Female,60 to 64,French,1
Ontario,K7N,Female,35 to 39,French,6
Ontario,L2T,Female,65 to 69,French,2
Ontario,L0C,Male,65 to 69,French,1
Quebec ,H7X,Male,40 to 44,French,723
Ontario,L8H,Male,75 to 79,French,2
British Columbia ,V8N,Male,80 to 84,French,1
British Columbia ,V6S,Male,60 to 64,French,3
Alberta,T4B,Male,75 to 79,French,3
Saskatchewan,S4A,Male,50 to 54,French,1
Ontario,N8M,Male,30 to 34,French,1
Alberta,T2H,Male,60 to 64,French,2
Ontario,P3P,Male,30 to 34,French,113
British Columbia ,V0B,Male,85 plus,French,2
Ontario,L5N,Male,85 plus,French,4
Ontario,P0N,Male,60 to 64,French,47
British Columbia ,V6S,Male,40 to 44,French,3
Ontario,P1P,Male,25 to 29,French,0
Ontario,M2L,Male,30 to 34,French,4
Ontario,M9P,Male,75 to 79,French,2
Alberta,T1V,Male,75 to 79,French,2
Ontario,N2C,Male,70 to 74,French,2
Manitoba,R2V,Male,80 to 84,French,0
Quebec ,J6J,Male,60 to 64,French,613
Nunavut,X0C,Male,35 to 39,French,2
Ontario,N5R,Male,80 to 84,French,0
Nova Scotia ,B3R,Male,35 to 39,French,2
New Brunswick ,E4E,Male,18 to 24,French,2
Saskatchewan,S9X,Female,18 to 24,French,0
Ontario,L1L,Female,35 to 39,French,4
Ontario,N7V,Female,40 to 44,French,2
Alberta,T2N,Female,75 to 79,French,3
British Columbia ,V9Z,Female,75 to 79,French,2
Ontario,L7S,Female,40 to 44,French,2
Alberta,T0G,Female,80 to 84,French,2
Saskatchewan,S7L,Female,80 to 84,French,1
Saskatchewan,S9A,Female,85 plus,French,0
New Brunswick ,E3L,Female,60 to 64,French,1
Saskatchewan,S0N,Female,85 plus,French,2
Ontario,N6P,Female,35 to 39,French,1
Saskatchewan,S4A,Female,60 to 64,French,1
Alberta,T9A,Female,75 to 79,French,1
Nova Scotia ,B2V,Female,70 to 74,French,5
Quebec ,H4R,Female,60 to 64,French,345
Quebec ,H3N,Female,55 to 59,French,362
Alberta,T1C,Female,55 to 59,French,1
Ontario,L7K,Male,65 to 69,French,1
Ontario,N5C,Male,70 to 74,French,1
British Columbia ,V9X,Male,30 to 34,French,1
Newfoundland and Labrador ,A0L,Male,50 to 54,French,0
Ontario,M6G,Male,80 to 84,French,4
New Brunswick ,E7M,Male,45 to 49,French,1
British Columbia ,V2E,Male,70 to 74,French,1
Alberta,T3L,Male,75 to 79,French,3
Alberta,T7A,Male,55 to 59,French,1
Nova Scotia ,B4N,Male,75 to 79,French,1
Ontario,L8R,Male,50 to 54,French,3
Prince Edward Island ,C0B,Male,80 to 84,French,18
British Columbia ,V5E,Male,85 plus,French,2
Nova Scotia ,B1H,Female,18 to 24,French,1
Alberta,T4G,Female,30 to 34,French,1
Newfoundland and Labrador ,A0C,Female,40 to 44,French,0
New Brunswick ,E2V,Female,60 to 64,French,38
Ontario,L1E,Female,75 to 79,French,3
Nova Scotia ,B3R,Female,40 to 44,French,2
Ontario,M4G,Female,85 plus,French,3
Alberta,T1M,Female,55 to 59,French,1
British Columbia ,V2L,Female,60 to 64,French,1
Ontario,M4H,Female,65 to 69,French,2
Alberta,T8T,Female,45 to 49,French,3
British Columbia ,V8S,Female,80 to 84,French,1
Nunavut,X0A,Male,60 to 64,French,18
Ontario,N1E,Male,85 plus,French,1
Ontario,K7V,Male,30 to 34,French,1
Saskatchewan,S7V,Male,60 to 64,French,1
Quebec ,J9H,Male,65 to 69,French,535
Nova Scotia ,B1P,Male,40 to 44,French,1
New Brunswick ,E3C,Male,25 to 29,French,34
Manitoba,R3K,Male,35 to 39,French,1
Manitoba,R0J,Male,80 to 84,French,1
Manitoba,R0H,Male,70 to 74,French,2
Alberta,T7A,Male,50 to 54,French,1
Manitoba,R3J,Male,85 plus,French,2
New Brunswick ,E4E,Male,60 to 64,French,2
Alberta,T5C,Male,65 to 69,French,4
Ontario,N7V,Male,25 to 29,French,2
Alberta,T9W,Male,18 to 24,French,9
Alberta,T7A,Female,45 to 49,French,1
Ontario,P0W,Female,60 to 64,French,0
Ontario,L1A,Female,85 plus,French,1
Ontario,K2A,Female,80 to 84,French,13
Quebec ,H8R,Female,65 to 69,French,459
Ontario,N7V,Female,50 to 54,French,2
Alberta,T5H,Female,85 plus,French,6
Quebec ,H1R,Female,50 to 54,French,632
New Brunswick ,E1V,Male,25 to 29,French,22
New Brunswick ,E3L,Male,55 to 59,French,1
British Columbia ,V4M,Male,25 to 29,French,1
Ontario,N8M,Male,70 to 74,French,1
Ontario,L9T,Male,85 plus,French,3
Alberta,T1G,Male,35 to 39,French,0
British Columbia ,V2H,Male,60 to 64,French,0
Ontario,N1L,Male,60 to 64,French,2
Ontario,L9X,Male,65 to 69,French,2
Ontario,K4M,Male,35 to 39,French,12
Ontario,M2L,Male,70 to 74,French,4
Alberta,T7E,Male,65 to 69,French,2
Ontario,N2Z,Male,40 to 44,French,1
Quebec ,H9R,Male,85 plus,French,90
Ontario,P0A,Female,30 to 34,French,1
Ontario,M6A,Female,75 to 79,French,3
Ontario,P0R,Female,75 to 79,French,10
Newfoundland and Labrador ,A0L,Female,50 to 54,French,0
Ontario,L4P,Female,80 to 84,French,1
New Brunswick ,E1V,Female,35 to 39,French,22
Ontario,P1A,Female,75 to 79,French,16
Ontario,K7H,Female,40 to 44,French,2
Manitoba,R3R,Female,80 to 84,French,1
Alberta,T6K,Female,85 plus,French,6
Alberta,T1H,Female,80 to 84,French,1
Ontario,L9X,Female,65 to 69,French,2
Quebec ,H8Z,Female,55 to 59,French,223
Nova Scotia ,B6L,Female,25 to 29,French,1
Newfoundland and Labrador ,A0M,Female,70 to 74,French,0
Ontario,M3L,Female,85 plus,French,2
Ontario,P9N,Female,70 to 74,French,1
Newfoundland and Labrador ,A1L,Female,70 to 74,French,0
British Columbia ,V1C,Male,80 to 84,French,1
Quebec ,H2W,Male,25 to 29,French,623
Manitoba,R3K,Male,25 to 29,French,1
Quebec ,H4R,Male,60 to 64,French,348
Ontario,L8E,Male,85 plus,French,2
Ontario,M1R,Male,75 to 79,French,4
Ontario,M2P,Male,60 to 64,French,4
British Columbia ,V1M,Male,80 to 84,French,1
Ontario,M4W,Male,40 to 44,French,3
Ontario,N1K,Male,40 to 44,French,2
Ontario,M3A,Male,85 plus,French,5
Manitoba,R5G,Male,70 to 74,French,2
Ontario,N8R,Male,55 to 59,French,5
Ontario,L7J,Male,65 to 69,French,1
New Brunswick ,E2V,Male,60 to 64,French,39
Manitoba,R3K,Male,70 to 74,French,1
Ontario,M4B,Male,70 to 74,French,3
Ontario,K6H,Male,85 plus,French,50
Newfoundland and Labrador ,A1M,Male,18 to 24,French,1
Ontario,K7R,Female,25 to 29,French,1
Alberta,T9N,Female,25 to 29,French,7
Quebec ,H4L,Female,55 to 59,French,751
Nova Scotia ,B0T,Female,40 to 44,French,0
New Brunswick ,E2E,Female,75 to 79,French,8
Ontario,N2Z,Female,30 to 34,French,1
Alberta,T5S,Female,25 to 29,French,3
Quebec ,H2T,Female,25 to 29,French,831
Ontario,K9L,Female,55 to 59,French,1
British Columbia ,V7T,Female,65 to 69,French,2
Ontario,M4L,Female,75 to 79,French,5
Ontario,M5P,Female,85 plus,French,3
Ontario,K1C,Female,80 to 84,French,131
Ontario,L7N,Female,30 to 34,French,2
Ontario,N9H,Female,45 to 49,French,2
Alberta,T1V,Male,25 to 29,French,2
British Columbia ,V5Z,Male,75 to 79,French,4
Manitoba,R2E,Male,50 to 54,French,0
Saskatchewan,S4P,Male,55 to 59,French,3
Ontario,N4T,Male,25 to 29,French,2
Nova Scotia ,B0K,Male,85 plus,French,1
Ontario,M3N,Male,85 plus,French,2
Ontario,M9M,Male,70 to 74,French,2
Ontario,P0S,Male,70 to 74,French,31
British Columbia ,V0T,Male,65 to 69,French,1
Ontario,L1B,Male,25 to 29,French,2
Ontario,P0R,Male,75 to 79,French,10
Ontario,N4K,Male,85 plus,French,1
Nova Scotia ,B2X,Male,45 to 49,French,11
Ontario,M4M,Female,70 to 74,French,5
Quebec ,H4N,Female,30 to 34,French,1084
Nova Scotia ,B1S,Female,55 to 59,French,1
Newfoundland and Labrador ,A1V,Female,30 to 34,French,1
Nova Scotia ,B2H,Female,25 to 29,French,1
British Columbia ,V4L,Female,70 to 74,French,1
British Columbia ,V6S,Female,60 to 64,French,3
Newfoundland and Labrador ,A0J,Female,55 to 59,French,0
Ontario,K1N,Female,75 to 79,French,93
Alberta,T7V,Female,30 to 34,French,3
Alberta,T8V,Female,75 to 79,French,3
British Columbia ,V9S,Female,80 to 84,French,3
Alberta,T2B,Female,75 to 79,French,3
Quebec ,H8Z,Female,60 to 64,French,225
Ontario,M5N,Male,70 to 74,French,3
Ontario,P5A,Male,55 to 59,French,26
Newfoundland and Labrador ,A0M,Male,55 to 59,French,0
Alberta,T4X,Male,70 to 74,French,7
Alberta,T9N,Male,50 to 54,French,7
Alberta,T3Z,Male,70 to 74,French,1
Alberta,T7V,Male,25 to 29,French,3
Nova Scotia ,B3S,Male,50 to 54,French,4
Ontario,K4M,Male,25 to 29,French,12
Alberta,T3Z,Male,40 to 44,French,1
Ontario,L8S,Male,65 to 69,French,2
British Columbia ,V9J,Male,50 to 54,French,1
Nova Scotia ,B1S,Female,18 to 24,French,1
Ontario,P0X,Female,18 to 24,French,1
British Columbia ,V3K,Female,80 to 84,French,2
Nova Scotia ,B4P,Female,60 to 64,French,1
Alberta,T4E,Female,55 to 59,French,1
Ontario,N8A,Female,25 to 29,French,1
British Columbia ,V6S,Female,65 to 69,French,3
Nova Scotia ,B3K,Female,75 to 79,French,4
Ontario,L9M,Female,35 to 39,French,13
Ontario,K0B,Female,60 to 64,French,601
Manitoba,R2E,Female,65 to 69,French,0
Nova Scotia ,B5A,Female,85 plus,French,11
British Columbia ,V4P,Female,35 to 39,French,1
British Columbia ,V7A,Female,85 plus,French,2
British Columbia ,V9H,Female,45 to 49,French,2
Ontario,K7S,Female,25 to 29,French,2
Ontario,K4M,Female,25 to 29,French,12
Quebec ,H9G,Female,30 to 34,French,85
New Brunswick ,E1N,Female,45 to 49,French,16
Manitoba,R3K,Male,65 to 69,French,1
Ontario,M8X,Male,45 to 49,French,3
Quebec ,J0E,Male,65 to 69,French,1864
Ontario,M9L,Male,60 to 64,French,1
Newfoundland and Labrador ,A2V,Male,45 to 49,French,7
Ontario,N4L,Male,60 to 64,French,1
Nova Scotia ,B2H,Male,35 to 39,French,1
Saskatchewan,S0H,Male,85 plus,French,4
Alberta,T7V,Male,60 to 64,French,3
Newfoundland and Labrador ,A0K,Female,25 to 29,French,0
Ontario,N1P,Female,45 to 49,French,1
Ontario,K9L,Female,60 to 64,French,1
Ontario,P0A,Female,35 to 39,French,1
British Columbia ,V9K,Female,40 to 44,French,1
Ontario,N2N,Female,75 to 79,French,1
Quebec ,H7X,Female,50 to 54,French,742
British Columbia ,V2H,Female,55 to 59,French,0
Ontario,L5W,Female,70 to 74,French,3
Newfoundland and Labrador ,A2N,Female,50 to 54,French,0
Manitoba,R3K,Female,30 to 34,French,1
Quebec ,H2V,Female,25 to 29,French,875
Ontario,K7G,Female,70 to 74,French,3
Alberta,T8E,Female,60 to 64,French,2
Manitoba,R2X,Female,70 to 74,French,1
Ontario,N8X,Female,70 to 74,French,2
Alberta,T1M,Female,25 to 29,French,1
Alberta,T2H,Female,45 to 49,French,2
British Columbia ,V6L,Male,45 to 49,French,2
British Columbia ,V4L,Male,55 to 59,French,1
Ontario,N6E,Male,75 to 79,French,1
British Columbia ,V9X,Male,25 to 29,French,1
Manitoba,R2M,Male,80 to 84,French,12
Ontario,K4M,Male,30 to 34,French,12
New Brunswick ,E2A,Male,50 to 54,French,267
Ontario,L9L,Male,75 to 79,French,1
Alberta,T6B,Male,60 to 64,French,10
Ontario,L8R,Male,40 to 44,French,3
Alberta,T8R,Male,60 to 64,French,6
Quebec ,H2X,Male,40 to 44,French,403
Ontario,N2Z,Male,30 to 34,French,1
Ontario,P1P,Male,18 to 24,French,0
Ontario,N5H,Female,70 to 74,French,0
Alberta,T8L,Female,75 to 79,French,3
Manitoba,R7B,Female,75 to 79,French,1
British Columbia ,V8B,Female,50 to 54,French,4
New Brunswick ,E2V,Female,50 to 54,French,39
Alberta,T8R,Female,25 to 29,French,6
Nova Scotia ,B2A,Female,55 to 59,French,0
Ontario,N1A,Female,45 to 49,French,0
Alberta,T4H,Female,60 to 64,French,1
Quebec ,J6J,Female,55 to 59,French,628
Alberta,T7X,Female,80 to 84,French,2
Alberta,T1J,Female,75 to 79,French,2
Ontario,K1R,Female,70 to 74,French,32
Saskatchewan,S9V,Female,45 to 49,French,0
Ontario,L4E,Female,80 to 84,French,2
Ontario,L8S,Female,70 to 74,French,2
Ontario,M2P,Female,50 to 54,French,4
Ontario,L0P,Male,65 to 69,French,1
Ontario,M9L,Male,45 to 49,French,1
British Columbia ,V9H,Male,50 to 54,French,2
Ontario,L4Y,Male,85 plus,French,3
Alberta,T9N,Male,25 to 29,French,7
Ontario,M2K,Male,85 plus,French,4
Nova Scotia ,B2Y,Male,70 to 74,French,3
Ontario,M6K,Male,75 to 79,French,4
British Columbia ,V4S,Male,50 to 54,French,0
Newfoundland and Labrador ,A2A,Male,55 to 59,French,1
Ontario,K1K,Male,75 to 79,French,155
Ontario,P0W,Male,60 to 64,French,0
Ontario,L7N,Male,40 to 44,French,2
Nova Scotia ,B3R,Male,30 to 34,French,2
Ontario,L3M,Male,80 to 84,French,1
New Brunswick ,E7M,Male,65 to 69,French,1
Quebec ,J6J,Female,18 to 24,French,628
British Columbia ,V4S,Female,18 to 24,French,0
Alberta,T7Y,Female,25 to 29,French,1
Ontario,L9M,Female,30 to 34,French,13
Quebec ,H3Y,Female,50 to 54,French,110
Ontario,P0A,Female,40 to 44,French,1
Ontario,M3B,Female,25 to 29,French,2
Saskatchewan,S0C,Female,75 to 79,French,2
British Columbia ,V1G,Female,70 to 74,French,1
Alberta,T8T,Female,55 to 59,French,3
British Columbia ,V6S,Female,35 to 39,French,3
Ontario,P0J,Female,75 to 79,French,78
Alberta,T1L,Female,40 to 44,French,6
Manitoba,R6M,Female,30 to 34,French,1
Ontario,L8G,Male,80 to 84,French,1
Nova Scotia ,B2X,Male,40 to 44,French,12
Ontario,M4A,Male,70 to 74,French,6
Alberta,T8T,Male,50 to 54,French,3
Ontario,N3B,Male,45 to 49,French,1
Nova Scotia ,B2X,Male,25 to 29,French,12
Nova Scotia ,B3E,Male,55 to 59,French,3
Ontario,K1H,Female,85 plus,French,43
New Brunswick ,E1E,Female,45 to 49,French,56
Alberta,T4N,Female,85 plus,French,2
Alberta,T5A,Female,80 to 84,French,5
Alberta,T6B,Female,30 to 34,French,10
Newfoundland and Labrador ,A0N,Female,45 to 49,French,3
British Columbia ,V3Y,Female,75 to 79,French,1
British Columbia ,V7S,Female,70 to 74,French,2
Quebec ,J9H,Female,25 to 29,French,549
British Columbia ,V1P,Female,50 to 54,French,1
Ontario,L8R,Female,55 to 59,French,3
British Columbia ,V5Y,Female,70 to 74,French,4
Newfoundland and Labrador ,A1V,Female,65 to 69,French,1
Ontario,K7C,Female,75 to 79,French,5
British Columbia ,V9G,Male,30 to 34,French,1
Ontario,P0A,Male,25 to 29,French,1
British Columbia ,V5B,Male,75 to 79,French,2
Saskatchewan,S7T,Male,60 to 64,French,2
British Columbia ,V1P,Male,60 to 64,French,1
Ontario,M6H,Male,80 to 84,French,3
New Brunswick ,E1B,Male,75 to 79,French,13
Ontario,L3X,Male,75 to 79,French,3
British Columbia ,V1K,Male,55 to 59,French,1
Ontario,K1E,Male,50 to 54,French,120
Newfoundland and Labrador ,A0B,Male,35 to 39,French,0
Alberta,T1B,Male,80 to 84,French,1
Quebec ,H4L,Male,50 to 54,French,766
British Columbia ,V1R,Male,30 to 34,French,1
Alberta,T2W,Male,80 to 84,French,2
Ontario,P0R,Female,18 to 24,French,11
Ontario,P1P,Female,18 to 24,French,0
Ontario,P3P,Female,65 to 69,French,117
Quebec ,H4A,Female,70 to 74,French,246
Ontario,K7H,Female,80 to 84,French,2
Alberta,T9M,Female,60 to 64,French,12
British Columbia ,V7T,Female,70 to 74,French,2
Ontario,M4L,Female,85 plus,French,5
Ontario,L9N,Female,65 to 69,French,1
Manitoba,R3K,Female,40 to 44,French,1
Nova Scotia ,B3Z,Female,25 to 29,French,2
New Brunswick ,E1C,Female,85 plus,French,118
Nova Scotia ,B1H,Female,70 to 74,French,1
British Columbia ,V1A,Female,65 to 69,French,1
Ontario,L7N,Male,65 to 69,French,2
Ontario,N3P,Male,25 to 29,French,1
British Columbia ,V8C,Male,55 to 59,French,8
New Brunswick ,E1E,Male,50 to 54,French,56
British Columbia ,V1E,Male,80 to 84,French,1
Ontario,L7T,Male,80 to 84,French,3
Ontario,K7H,Male,35 to 39,French,2
Alberta,T5P,Male,70 to 74,French,5
Nova Scotia ,B3P,Male,40 to 44,French,3
Ontario,L7N,Male,30 to 34,French,2
Nova Scotia ,B2H,Male,30 to 34,French,1
Nova Scotia ,B2G,Male,30 to 34,French,3
Alberta,T4T,Female,18 to 24,French,1
Ontario,N4T,Female,70 to 74,French,2
Ontario,M4W,Female,40 to 44,French,3
Nova Scotia ,B0W,Female,85 plus,French,121
Ontario,K0B,Female,55 to 59,French,612
Ontario,K1H,Female,75 to 79,French,43
Saskatchewan,S7T,Female,60 to 64,French,2
Alberta,T1W,Female,70 to 74,French,12
Ontario,L1R,Female,80 to 84,French,3
Ontario,L9P,Female,75 to 79,French,1
New Brunswick ,E7M,Female,50 to 54,French,1
Newfoundland and Labrador ,A1C,Female,45 to 49,French,2
Ontario,P3P,Female,25 to 29,French,117
British Columbia ,V7M,Female,85 plus,French,3
Ontario,L8N,Female,60 to 64,French,3
Alberta,T3P,Female,60 to 64,French,3
Manitoba,R3B,Female,45 to 49,French,5
Alberta,T5C,Female,65 to 69,French,4
British Columbia ,V9X,Female,35 to 39,French,1
Quebec ,J0B,Female,55 to 59,French,2127
British Columbia ,V5W,Male,70 to 74,French,2
British Columbia ,V6L,Male,55 to 59,French,2
Newfoundland and Labrador ,A1A,Male,80 to 84,French,1
Nova Scotia ,B6L,Male,40 to 44,French,1
Quebec ,H7X,Male,55 to 59,French,750
Ontario,M6S,Male,75 to 79,French,4
Manitoba,R2C,Male,75 to 79,French,2
British Columbia ,V8K,Male,75 to 79,French,2
Newfoundland and Labrador ,A0J,Male,65 to 69,French,0
British Columbia ,V0T,Male,18 to 24,French,1
British Columbia ,V9H,Female,18 to 24,French,2
British Columbia ,V7T,Female,45 to 49,French,2
Ontario,M2L,Female,35 to 39,French,4
Ontario,N1L,Female,65 to 69,French,2
Ontario,L9Z,Female,85 plus,French,3
Ontario,N3P,Female,25 to 29,French,1
Ontario,M4R,Female,70 to 74,French,3
Alberta,T1P,Female,70 to 74,French,1
British Columbia ,V4L,Female,55 to 59,French,1
Ontario,P0K,Female,65 to 69,French,73
Nova Scotia ,B1S,Female,65 to 69,French,1
Alberta,T2L,Female,65 to 69,French,3
New Brunswick ,E3B,Female,80 to 84,French,16
Quebec ,J0M,Male,55 to 59,French,201
Ontario,P6C,Male,75 to 79,French,2
Ontario,N8R,Male,70 to 74,French,5
Ontario,N9C,Male,60 to 64,French,3
Ontario,L7E,Male,80 to 84,French,1
Ontario,M6M,Male,80 to 84,French,2
Newfoundland and Labrador ,A2V,Male,35 to 39,French,7
Alberta,T2L,Male,65 to 69,French,3
New Brunswick ,E3C,Male,65 to 69,French,35
Alberta,T4C,Male,75 to 79,French,4
Ontario,K2J,Male,80 to 84,French,17
Ontario,N6B,Male,60 to 64,French,2
Manitoba,R0G,Male,85 plus,French,14
Newfoundland and Labrador ,A0J,Male,60 to 64,French,0
Ontario,K2W,Male,40 to 44,French,19
Ontario,K7V,Male,25 to 29,French,1
Prince Edward Island ,C1B,Male,70 to 74,French,3
Ontario,P0B,Male,70 to 74,French,0
Ontario,P0W,Female,18 to 24,French,0
New Brunswick ,E3G,Female,40 to 44,French,19
Newfoundland and Labrador ,A1W,Female,65 to 69,French,0
Ontario,M4H,Female,60 to 64,French,2
British Columbia ,V6A,Female,75 to 79,French,4
British Columbia ,V8A,Female,80 to 84,French,2
Manitoba,R2H,Female,45 to 49,French,82
Ontario,M3B,Female,30 to 34,French,2
New Brunswick ,E2A,Female,50 to 54,French,272
Saskatchewan,S7M,Female,75 to 79,French,2
Quebec ,H3Y,Female,55 to 59,French,112
Ontario,M3J,Female,80 to 84,French,3
Quebec ,H3N,Female,50 to 54,French,376
Quebec ,H3S,Female,50 to 54,French,577
Ontario,K1L,Female,70 to 74,French,157
Ontario,N0C,Female,75 to 79,French,1
Ontario,P2A,Female,30 to 34,French,1
Ontario,N2N,Male,75 to 79,French,1
Ontario,L4Y,Male,80 to 84,French,3
Nova Scotia ,B1H,Male,25 to 29,French,1
British Columbia ,V8B,Male,55 to 59,French,4
Ontario,N2L,Male,85 plus,French,2
Alberta,T1L,Male,45 to 49,French,6
Ontario,N1T,Male,65 to 69,French,2
Nova Scotia ,B1P,Male,35 to 39,French,1
Quebec ,H8Z,Male,55 to 59,French,231
Ontario,N6J,Male,80 to 84,French,2
Quebec ,H8N,Male,70 to 74,French,298
Ontario,N5P,Male,75 to 79,French,1
Manitoba,R0K,Male,80 to 84,French,4
Ontario,M6L,Male,85 plus,French,1
Ontario,L2J,Male,75 to 79,French,2
Newfoundland and Labrador ,A0H,Male,40 to 44,French,0
Nova Scotia ,B2V,Male,25 to 29,French,6
Saskatchewan,S9X,Male,18 to 24,French,0
Manitoba,R3V,Female,18 to 24,French,18
British Columbia ,V8Y,Female,18 to 24,French,1
Alberta,T5G,Female,60 to 64,French,4
Ontario,L9L,Female,30 to 34,French,1
Ontario,N6B,Female,55 to 59,French,2
British Columbia ,V5K,Female,85 plus,French,2
New Brunswick ,E2J,Female,75 to 79,French,5
Alberta,T8R,Female,55 to 59,French,6
British Columbia ,V4S,Female,50 to 54,French,0
Saskatchewan,S0N,Female,75 to 79,French,2
Ontario,M3N,Male,80 to 84,French,2
Saskatchewan,S4A,Male,45 to 49,French,1
British Columbia ,V9K,Male,35 to 39,French,1
Manitoba,R1N,Male,70 to 74,French,1
Alberta,T4M,Male,40 to 44,French,3
Ontario,M3B,Male,40 to 44,French,2
Ontario,N6P,Male,35 to 39,French,1
Ontario,N6P,Male,60 to 64,French,1
Quebec ,H9A,Male,70 to 74,French,88
British Columbia ,V1R,Male,70 to 74,French,1
Ontario,K9K,Male,70 to 74,French,2
Ontario,K1B,Male,65 to 69,French,78
Ontario,L5R,Male,80 to 84,French,3
Alberta,T2A,Male,80 to 84,French,4
New Brunswick ,E3L,Male,60 to 64,French,1
British Columbia ,V5Z,Male,85 plus,French,4
Ontario,N0C,Male,75 to 79,French,1
Quebec ,H2T,Male,25 to 29,French,857
Ontario,L7N,Male,45 to 49,French,2
British Columbia ,V8B,Female,18 to 24,French,4
Nova Scotia ,B2X,Female,25 to 29,French,12
Ontario,L6Z,Female,85 plus,French,2
Nova Scotia ,B3P,Female,25 to 29,French,3
Nova Scotia ,B2A,Female,65 to 69,French,0
Alberta,T2P,Female,50 to 54,French,5
Manitoba,R2E,Female,50 to 54,French,0
Alberta,T5K,Female,80 to 84,French,3
