Province,fsa,Gender,Age,population
Ontario,N7A,Female,55 to 59,480
Ontario,N7A,Female,60 to 64,531
Ontario,N7A,Female,65 to 69,580
Ontario,N7A,Female,70 to 74,518
Ontario,N7A,Female,75 to 79,375
Ontario,N7A,Female,80 to 84,254
Ontario,N7A,Female,85 plus,314
Ontario,N7A,Male,25 to 29,297
Ontario,N7A,Male,30 to 34,277
Ontario,N7A,Male,35 to 39,274
Ontario,N7A,Male,40 to 44,274
Ontario,N7A,Male,45 to 49,318
Ontario,N7A,Male,50 to 54,335
Ontario,N7A,Male,55 to 59,449
Ontario,N7A,Male,60 to 64,506
Ontario,N7A,Male,65 to 69,524
Ontario,N7A,Male,70 to 74,481
Ontario,N7A,Male,75 to 79,320
Ontario,N7A,Male,80 to 84,209
Ontario,N7A,Male,85 plus,163
Ontario,N7G,Female,25 to 29,492
Ontario,N7G,Female,30 to 34,594
Ontario,N7G,Female,35 to 39,597
Ontario,N7G,Female,40 to 44,637
Ontario,N7G,Female,45 to 49,650
Ontario,N7G,Female,50 to 54,637
Ontario,N7G,Female,55 to 59,718
Ontario,N7G,Female,60 to 64,653
Ontario,N7G,Female,65 to 69,600
Ontario,N7G,Female,70 to 74,581
Ontario,N7G,Female,75 to 79,433
Ontario,N7G,Female,80 to 84,318
Ontario,N7G,Female,85 plus,419
Ontario,N7G,Male,25 to 29,604
Ontario,N7G,Male,30 to 34,603
Ontario,N7G,Male,35 to 39,608
Ontario,N7G,Male,40 to 44,631
Ontario,N7G,Male,45 to 49,598
Ontario,N7G,Male,50 to 54,626
Ontario,N7G,Male,55 to 59,720
Ontario,N7G,Male,60 to 64,641
Ontario,N7G,Male,65 to 69,554
Ontario,N7G,Male,70 to 74,456
Ontario,N7G,Male,75 to 79,344
Ontario,N7G,Male,80 to 84,233
Ontario,N7G,Male,85 plus,269
Ontario,N7L,Female,25 to 29,678
Ontario,N7L,Female,30 to 34,647
Ontario,N7L,Female,35 to 39,746
Ontario,N7L,Female,40 to 44,716
Ontario,N7L,Female,45 to 49,746
Ontario,N7L,Female,50 to 54,783
Ontario,N7L,Female,55 to 59,1047
Ontario,N7L,Female,60 to 64,1064
Ontario,N7L,Female,65 to 69,945
Ontario,N7L,Female,70 to 74,848
Ontario,N7L,Female,75 to 79,613
Ontario,N7L,Female,80 to 84,493
Ontario,N7L,Female,85 plus,787
Ontario,N7L,Male,25 to 29,711
Ontario,N7L,Male,30 to 34,686
Ontario,N7L,Male,35 to 39,698
Ontario,N7L,Male,40 to 44,693
Ontario,N7L,Male,45 to 49,699
Ontario,N7L,Male,50 to 54,811
Ontario,N7L,Male,55 to 59,931
Ontario,N7L,Male,60 to 64,972
Ontario,N7L,Male,65 to 69,842
Ontario,N7L,Male,70 to 74,702
Ontario,N7L,Male,75 to 79,498
Ontario,N7L,Male,80 to 84,306
Ontario,N7L,Male,85 plus,308
Ontario,N7M,Female,25 to 29,716
Ontario,N7M,Female,30 to 34,758
Ontario,N7M,Female,35 to 39,809
Ontario,N7M,Female,40 to 44,692
Ontario,N7M,Female,45 to 49,752
Ontario,N7M,Female,50 to 54,844
Ontario,N7M,Female,55 to 59,1056
Ontario,N7M,Female,60 to 64,978
Ontario,N7M,Female,65 to 69,834
Ontario,N7M,Female,70 to 74,746
Ontario,N7M,Female,75 to 79,519
Ontario,N7M,Female,80 to 84,368
Ontario,N7M,Female,85 plus,458
Ontario,N7M,Male,25 to 29,738
Ontario,N7M,Male,30 to 34,737
Ontario,N7M,Male,35 to 39,767
Ontario,N7M,Male,40 to 44,715
Ontario,N7M,Male,45 to 49,706
Ontario,N7M,Male,50 to 54,836
Ontario,N7M,Male,55 to 59,983
Ontario,N7M,Male,60 to 64,941
Ontario,N7M,Male,65 to 69,804
Ontario,N7M,Male,70 to 74,637
Ontario,N7M,Male,75 to 79,436
Ontario,N7M,Male,80 to 84,289
Ontario,N7M,Male,85 plus,258
Ontario,N7S,Female,25 to 29,802
Ontario,N7S,Female,30 to 34,910
Ontario,N7S,Female,35 to 39,984
Ontario,N7S,Female,40 to 44,906
Ontario,N7S,Female,45 to 49,870
Ontario,N7S,Female,50 to 54,847
Ontario,N7S,Female,55 to 59,1053
Ontario,N7S,Female,60 to 64,1159
Ontario,N7S,Female,65 to 69,1006
Ontario,N7S,Female,70 to 74,835
Ontario,N7S,Female,75 to 79,581
Ontario,N7S,Female,80 to 84,409
Ontario,N7S,Female,85 plus,565
Ontario,N7S,Male,25 to 29,881
Ontario,N7S,Male,30 to 34,908
Ontario,N7S,Male,35 to 39,923
Ontario,N7S,Male,40 to 44,805
Ontario,N7S,Male,45 to 49,854
Ontario,N7S,Male,50 to 54,833
Ontario,N7S,Male,55 to 59,987
Ontario,N7S,Male,60 to 64,1020
Ontario,N7S,Male,65 to 69,922
Ontario,N7S,Male,70 to 74,748
Ontario,N7S,Male,75 to 79,538
Ontario,N7S,Male,80 to 84,341
Ontario,N7S,Male,85 plus,350
Ontario,N7T,Female,25 to 29,968
Ontario,N7T,Female,30 to 34,795
Ontario,N7T,Female,35 to 39,714
Ontario,N7T,Female,40 to 44,628
Ontario,N7T,Female,45 to 49,670
Ontario,N7T,Female,50 to 54,817
Ontario,N7T,Female,55 to 59,1029
Ontario,N7T,Female,60 to 64,1096
Ontario,N7T,Female,65 to 69,1011
Ontario,N7T,Female,70 to 74,803
Ontario,N7T,Female,75 to 79,640
Ontario,N7T,Female,80 to 84,492
Ontario,N7T,Female,85 plus,615
Ontario,N7T,Male,25 to 29,1043
Ontario,N7T,Male,30 to 34,890
Ontario,N7T,Male,35 to 39,709
Ontario,N7T,Male,40 to 44,717
Ontario,N7T,Male,45 to 49,715
Ontario,N7T,Male,50 to 54,851
Ontario,N7T,Male,55 to 59,951
Ontario,N7T,Male,60 to 64,981
Ontario,N7T,Male,65 to 69,846
Ontario,N7T,Male,70 to 74,716
Ontario,N7T,Male,75 to 79,480
Ontario,N7T,Male,80 to 84,301
Ontario,N7T,Male,85 plus,313
Ontario,N7V,Female,25 to 29,298
Ontario,N7V,Female,30 to 34,336
Ontario,N7V,Female,35 to 39,309
Ontario,N7V,Female,40 to 44,348
Ontario,N7V,Female,45 to 49,324
Ontario,N7V,Female,50 to 54,357
Ontario,N7V,Female,55 to 59,516
Ontario,N7V,Female,60 to 64,511
Ontario,N7V,Female,65 to 69,479
Ontario,N7V,Female,70 to 74,449
Ontario,N7V,Female,75 to 79,340
Ontario,N7V,Female,80 to 84,297
Ontario,N7V,Female,85 plus,299
Ontario,N7V,Male,25 to 29,302
Ontario,N7V,Male,30 to 34,328
Ontario,N7V,Male,35 to 39,308
Ontario,N7V,Male,40 to 44,278
Ontario,N7V,Male,45 to 49,363
Ontario,N7V,Male,50 to 54,338
Ontario,N7V,Male,55 to 59,429
Ontario,N7V,Male,60 to 64,510
Ontario,N7V,Male,65 to 69,443
Ontario,N7V,Male,70 to 74,410
Ontario,N7V,Male,75 to 79,288
Ontario,N7V,Male,80 to 84,194
Ontario,N7V,Male,85 plus,209
Ontario,N7W,Female,25 to 29,37
Ontario,N7W,Female,30 to 34,41
Ontario,N7W,Female,35 to 39,30
Ontario,N7W,Female,40 to 44,37
Ontario,N7W,Female,45 to 49,46
Ontario,N7W,Female,50 to 54,52
Ontario,N7W,Female,55 to 59,73
Ontario,N7W,Female,60 to 64,96
Ontario,N7W,Female,65 to 69,112
Ontario,N7W,Female,70 to 74,100
Ontario,N7W,Female,75 to 79,80
Ontario,N7W,Female,80 to 84,54
Ontario,N7W,Female,85 plus,44
Ontario,N7W,Male,25 to 29,29
Ontario,N7W,Male,30 to 34,35
Ontario,N7W,Male,35 to 39,44
Ontario,N7W,Male,40 to 44,39
Ontario,N7W,Male,45 to 49,44
Ontario,N7W,Male,50 to 54,51
Ontario,N7W,Male,55 to 59,77
Ontario,N7W,Male,60 to 64,84
Ontario,N7W,Male,65 to 69,80
Ontario,N7W,Male,70 to 74,82
Ontario,N7W,Male,75 to 79,69
Ontario,N7W,Male,80 to 84,48
Ontario,N7W,Male,85 plus,33
Ontario,N7X,Female,25 to 29,26
Ontario,N7X,Female,30 to 34,29
Ontario,N7X,Female,35 to 39,31
Ontario,N7X,Female,40 to 44,43
Ontario,N7X,Female,45 to 49,43
Ontario,N7X,Female,50 to 54,50
Ontario,N7X,Female,55 to 59,73
Ontario,N7X,Female,60 to 64,92
Ontario,N7X,Female,65 to 69,67
Ontario,N7X,Female,70 to 74,51
Ontario,N7X,Female,75 to 79,42
Ontario,N7X,Female,80 to 84,28
Ontario,N7X,Female,85 plus,30
Ontario,N7X,Male,25 to 29,37
Ontario,N7X,Male,30 to 34,33
Ontario,N7X,Male,35 to 39,24
Ontario,N7X,Male,40 to 44,51
Ontario,N7X,Male,45 to 49,52
Ontario,N7X,Male,50 to 54,44
Ontario,N7X,Male,55 to 59,76
Ontario,N7X,Male,60 to 64,86
Ontario,N7X,Male,65 to 69,81
Ontario,N7X,Male,70 to 74,58
Ontario,N7X,Male,75 to 79,49
Ontario,N7X,Male,80 to 84,32
Ontario,N7X,Male,85 plus,25
Ontario,N8A,Female,25 to 29,354
Ontario,N8A,Female,30 to 34,367
Ontario,N8A,Female,35 to 39,404
Ontario,N8A,Female,40 to 44,373
Ontario,N8A,Female,45 to 49,360
Ontario,N8A,Female,50 to 54,418
Ontario,N8A,Female,55 to 59,645
Ontario,N8A,Female,60 to 64,624
Ontario,N8A,Female,65 to 69,505
Ontario,N8A,Female,70 to 74,418
Ontario,N8A,Female,75 to 79,304
Ontario,N8A,Female,80 to 84,214
Ontario,N8A,Female,85 plus,286
Ontario,N8A,Male,25 to 29,378
Ontario,N8A,Male,30 to 34,399
Ontario,N8A,Male,35 to 39,398
Ontario,N8A,Male,40 to 44,382
Ontario,N8A,Male,45 to 49,359
Ontario,N8A,Male,50 to 54,448
Ontario,N8A,Male,55 to 59,572
Ontario,N8A,Male,60 to 64,604
Ontario,N8A,Male,65 to 69,527
Ontario,N8A,Male,70 to 74,397
Ontario,N8A,Male,75 to 79,246
Ontario,N8A,Male,80 to 84,168
Ontario,N8A,Male,85 plus,135
Ontario,N8H,Female,25 to 29,758
Ontario,N8H,Female,30 to 34,705
Ontario,N8H,Female,35 to 39,655
Ontario,N8H,Female,40 to 44,659
Ontario,N8H,Female,45 to 49,736
Ontario,N8H,Female,50 to 54,803
Ontario,N8H,Female,55 to 59,883
Ontario,N8H,Female,60 to 64,907
Ontario,N8H,Female,65 to 69,748
Ontario,N8H,Female,70 to 74,680
Ontario,N8H,Female,75 to 79,508
Ontario,N8H,Female,80 to 84,407
Ontario,N8H,Female,85 plus,658
Ontario,N8H,Male,25 to 29,875
Ontario,N8H,Male,30 to 34,894
Ontario,N8H,Male,35 to 39,783
Ontario,N8H,Male,40 to 44,725
Ontario,N8H,Male,45 to 49,788
Ontario,N8H,Male,50 to 54,859
Ontario,N8H,Male,55 to 59,904
Ontario,N8H,Male,60 to 64,895
Ontario,N8H,Male,65 to 69,712
Ontario,N8H,Male,70 to 74,610
Ontario,N8H,Male,75 to 79,425
Ontario,N8H,Male,80 to 84,304
Ontario,N8H,Male,85 plus,334
Ontario,N8M,Female,25 to 29,329
Ontario,N8M,Female,30 to 34,316
Ontario,N8M,Female,35 to 39,306
Ontario,N8M,Female,40 to 44,362
Ontario,N8M,Female,45 to 49,392
Ontario,N8M,Female,50 to 54,428
Ontario,N8M,Female,55 to 59,453
Ontario,N8M,Female,60 to 64,456
Ontario,N8M,Female,65 to 69,400
Ontario,N8M,Female,70 to 74,359
Ontario,N8M,Female,75 to 79,247
Ontario,N8M,Female,80 to 84,176
Ontario,N8M,Female,85 plus,217
Ontario,N8M,Male,25 to 29,348
Ontario,N8M,Male,30 to 34,316
Ontario,N8M,Male,35 to 39,308
Ontario,N8M,Male,40 to 44,355
Ontario,N8M,Male,45 to 49,402
Ontario,N8M,Male,50 to 54,417
Ontario,N8M,Male,55 to 59,463
Ontario,N8M,Male,60 to 64,478
Ontario,N8M,Male,65 to 69,412
Ontario,N8M,Male,70 to 74,329
Ontario,N8M,Male,75 to 79,217
Ontario,N8M,Male,80 to 84,118
Ontario,N8M,Male,85 plus,112
Ontario,N8N,Female,25 to 29,720
Ontario,N8N,Female,30 to 34,606
Ontario,N8N,Female,35 to 39,643
Ontario,N8N,Female,40 to 44,795
Ontario,N8N,Female,45 to 49,999
Ontario,N8N,Female,50 to 54,1046
Ontario,N8N,Female,55 to 59,1259
Ontario,N8N,Female,60 to 64,1110
Ontario,N8N,Female,65 to 69,957
Ontario,N8N,Female,70 to 74,797
Ontario,N8N,Female,75 to 79,497
Ontario,N8N,Female,80 to 84,342
Ontario,N8N,Female,85 plus,383
Ontario,N8N,Male,25 to 29,817
Ontario,N8N,Male,30 to 34,652
Ontario,N8N,Male,35 to 39,609
Ontario,N8N,Male,40 to 44,743
Ontario,N8N,Male,45 to 49,965
Ontario,N8N,Male,50 to 54,1025
Ontario,N8N,Male,55 to 59,1212
Ontario,N8N,Male,60 to 64,1134
Ontario,N8N,Male,65 to 69,916
Ontario,N8N,Male,70 to 74,748
Ontario,N8N,Male,75 to 79,502
Ontario,N8N,Male,80 to 84,268
Ontario,N8N,Male,85 plus,184
Ontario,N8P,Female,25 to 29,296
Ontario,N8P,Female,30 to 34,315
Ontario,N8P,Female,35 to 39,371
Ontario,N8P,Female,40 to 44,476
Ontario,N8P,Female,45 to 49,485
Ontario,N8P,Female,50 to 54,442
Ontario,N8P,Female,55 to 59,498
Ontario,N8P,Female,60 to 64,525
Ontario,N8P,Female,65 to 69,486
Ontario,N8P,Female,70 to 74,446
Ontario,N8P,Female,75 to 79,366
Ontario,N8P,Female,80 to 84,207
Ontario,N8P,Female,85 plus,222
Ontario,N8P,Male,25 to 29,308
Ontario,N8P,Male,30 to 34,305
Ontario,N8P,Male,35 to 39,343
Ontario,N8P,Male,40 to 44,430
Ontario,N8P,Male,45 to 49,438
Ontario,N8P,Male,50 to 54,413
Ontario,N8P,Male,55 to 59,447
Ontario,N8P,Male,60 to 64,398
Ontario,N8P,Male,65 to 69,422
Ontario,N8P,Male,70 to 74,362
Ontario,N8P,Male,75 to 79,285
Ontario,N8P,Male,80 to 84,197
Ontario,N8P,Male,85 plus,156
Ontario,N8R,Female,25 to 29,409
Ontario,N8R,Female,30 to 34,417
Ontario,N8R,Female,35 to 39,415
Ontario,N8R,Female,40 to 44,386
Ontario,N8R,Female,45 to 49,387
Ontario,N8R,Female,50 to 54,388
Ontario,N8R,Female,55 to 59,450
Ontario,N8R,Female,60 to 64,505
Ontario,N8R,Female,65 to 69,470
Ontario,N8R,Female,70 to 74,431
Ontario,N8R,Female,75 to 79,221
Ontario,N8R,Female,80 to 84,140
Ontario,N8R,Female,85 plus,139
Ontario,N8R,Male,25 to 29,393
Ontario,N8R,Male,30 to 34,422
Ontario,N8R,Male,35 to 39,411
Ontario,N8R,Male,40 to 44,402
Ontario,N8R,Male,45 to 49,448
Ontario,N8R,Male,50 to 54,403
Ontario,N8R,Male,55 to 59,379
Ontario,N8R,Male,60 to 64,433
Ontario,N8R,Male,65 to 69,418
Ontario,N8R,Male,70 to 74,364
Ontario,N8R,Male,75 to 79,226
Ontario,N8R,Male,80 to 84,128
Ontario,N8R,Male,85 plus,91
Ontario,N8S,Female,25 to 29,694
Ontario,N8S,Female,30 to 34,728
Ontario,N8S,Female,35 to 39,636
Ontario,N8S,Female,40 to 44,618
Ontario,N8S,Female,45 to 49,693
Ontario,N8S,Female,50 to 54,717
Ontario,N8S,Female,55 to 59,939
Ontario,N8S,Female,60 to 64,901
Ontario,N8S,Female,65 to 69,901
Ontario,N8S,Female,70 to 74,748
Ontario,N8S,Female,75 to 79,506
Ontario,N8S,Female,80 to 84,324
Ontario,N8S,Female,85 plus,457
Ontario,N8S,Male,25 to 29,827
Ontario,N8S,Male,30 to 34,706
Ontario,N8S,Male,35 to 39,641
Ontario,N8S,Male,40 to 44,655
Ontario,N8S,Male,45 to 49,695
Ontario,N8S,Male,50 to 54,738
Ontario,N8S,Male,55 to 59,865
Ontario,N8S,Male,60 to 64,942
Ontario,N8S,Male,65 to 69,742
Ontario,N8S,Male,70 to 74,616
Ontario,N8S,Male,75 to 79,474
Ontario,N8S,Male,80 to 84,283
Ontario,N8S,Male,85 plus,225
Ontario,N8T,Female,25 to 29,603
Ontario,N8T,Female,30 to 34,589
Ontario,N8T,Female,35 to 39,520
Ontario,N8T,Female,40 to 44,502
Ontario,N8T,Female,45 to 49,548
Ontario,N8T,Female,50 to 54,573
Ontario,N8T,Female,55 to 59,649
Ontario,N8T,Female,60 to 64,581
Ontario,N8T,Female,65 to 69,588
Ontario,N8T,Female,70 to 74,572
Ontario,N8T,Female,75 to 79,423
Ontario,N8T,Female,80 to 84,253
Ontario,N8T,Female,85 plus,262
Ontario,N8T,Male,25 to 29,611
Ontario,N8T,Male,30 to 34,515
Ontario,N8T,Male,35 to 39,436
Ontario,N8T,Male,40 to 44,472
Ontario,N8T,Male,45 to 49,496
Ontario,N8T,Male,50 to 54,553
Ontario,N8T,Male,55 to 59,619
Ontario,N8T,Male,60 to 64,538
Ontario,N8T,Male,65 to 69,437
Ontario,N8T,Male,70 to 74,385
Ontario,N8T,Male,75 to 79,325
Ontario,N8T,Male,80 to 84,211
Ontario,N8T,Male,85 plus,127
Ontario,N8W,Female,25 to 29,876
Ontario,N8W,Female,30 to 34,809
Ontario,N8W,Female,35 to 39,804
Ontario,N8W,Female,40 to 44,752
Ontario,N8W,Female,45 to 49,875
Ontario,N8W,Female,50 to 54,929
Ontario,N8W,Female,55 to 59,1014
Ontario,N8W,Female,60 to 64,889
Ontario,N8W,Female,65 to 69,676
Ontario,N8W,Female,70 to 74,561
Ontario,N8W,Female,75 to 79,363
Ontario,N8W,Female,80 to 84,263
Ontario,N8W,Female,85 plus,338
Ontario,N8W,Male,25 to 29,1006
Ontario,N8W,Male,30 to 34,898
Ontario,N8W,Male,35 to 39,772
Ontario,N8W,Male,40 to 44,763
Ontario,N8W,Male,45 to 49,922
Ontario,N8W,Male,50 to 54,957
Ontario,N8W,Male,55 to 59,1054
Ontario,N8W,Male,60 to 64,930
Ontario,N8W,Male,65 to 69,686
Ontario,N8W,Male,70 to 74,526
Ontario,N8W,Male,75 to 79,327
Ontario,N8W,Male,80 to 84,221
Ontario,N8W,Male,85 plus,189
Ontario,N8X,Female,25 to 29,694
Ontario,N8X,Female,30 to 34,623
Ontario,N8X,Female,35 to 39,536
Ontario,N8X,Female,40 to 44,491
Ontario,N8X,Female,45 to 49,523
Ontario,N8X,Female,50 to 54,583
Ontario,N8X,Female,55 to 59,608
Ontario,N8X,Female,60 to 64,558
Ontario,N8X,Female,65 to 69,426
Ontario,N8X,Female,70 to 74,362
Ontario,N8X,Female,75 to 79,249
Ontario,N8X,Female,80 to 84,192
Ontario,N8X,Female,85 plus,225
Ontario,N8X,Male,25 to 29,752
Ontario,N8X,Male,30 to 34,589
Ontario,N8X,Male,35 to 39,546
Ontario,N8X,Male,40 to 44,484
Ontario,N8X,Male,45 to 49,542
Ontario,N8X,Male,50 to 54,632
Ontario,N8X,Male,55 to 59,692
Ontario,N8X,Male,60 to 64,538
Ontario,N8X,Male,65 to 69,436
Ontario,N8X,Male,70 to 74,316
Ontario,N8X,Male,75 to 79,197
Ontario,N8X,Male,80 to 84,95
Ontario,N8X,Male,85 plus,126
Ontario,N8Y,Female,25 to 29,740
Ontario,N8Y,Female,30 to 34,660
Ontario,N8Y,Female,35 to 39,591
Ontario,N8Y,Female,40 to 44,604
Ontario,N8Y,Female,45 to 49,611
Ontario,N8Y,Female,50 to 54,609
Ontario,N8Y,Female,55 to 59,724
Ontario,N8Y,Female,60 to 64,698
Ontario,N8Y,Female,65 to 69,614
Ontario,N8Y,Female,70 to 74,583
Ontario,N8Y,Female,75 to 79,410
Ontario,N8Y,Female,80 to 84,314
Ontario,N8Y,Female,85 plus,422
Ontario,N8Y,Male,25 to 29,756
Ontario,N8Y,Male,30 to 34,666
Ontario,N8Y,Male,35 to 39,560
Ontario,N8Y,Male,40 to 44,579
Ontario,N8Y,Male,45 to 49,609
Ontario,N8Y,Male,50 to 54,686
Ontario,N8Y,Male,55 to 59,712
Ontario,N8Y,Male,60 to 64,678
Ontario,N8Y,Male,65 to 69,577
Ontario,N8Y,Male,70 to 74,437
Ontario,N8Y,Male,75 to 79,318
Ontario,N8Y,Male,80 to 84,159
Ontario,N8Y,Male,85 plus,213
Ontario,N9A,Female,25 to 29,1256
Ontario,N9A,Female,30 to 34,917
Ontario,N9A,Female,35 to 39,781
Ontario,N9A,Female,40 to 44,682
Ontario,N9A,Female,45 to 49,742
Ontario,N9A,Female,50 to 54,810
Ontario,N9A,Female,55 to 59,970
Ontario,N9A,Female,60 to 64,846
Ontario,N9A,Female,65 to 69,763
Ontario,N9A,Female,70 to 74,650
Ontario,N9A,Female,75 to 79,474
Ontario,N9A,Female,80 to 84,406
Ontario,N9A,Female,85 plus,462
Ontario,N9A,Male,25 to 29,1339
Ontario,N9A,Male,30 to 34,1053
Ontario,N9A,Male,35 to 39,843
Ontario,N9A,Male,40 to 44,743
Ontario,N9A,Male,45 to 49,876
Ontario,N9A,Male,50 to 54,965
Ontario,N9A,Male,55 to 59,1090
Ontario,N9A,Male,60 to 64,941
Ontario,N9A,Male,65 to 69,753
Ontario,N9A,Male,70 to 74,633
Ontario,N9A,Male,75 to 79,443
Ontario,N9A,Male,80 to 84,286
Ontario,N9A,Male,85 plus,222
Ontario,N9B,Female,25 to 29,903
Ontario,N9B,Female,30 to 34,589
Ontario,N9B,Female,35 to 39,510
Ontario,N9B,Female,40 to 44,550
Ontario,N9B,Female,45 to 49,527
Ontario,N9B,Female,50 to 54,543
Ontario,N9B,Female,55 to 59,516
Ontario,N9B,Female,60 to 64,429
Ontario,N9B,Female,65 to 69,393
Ontario,N9B,Female,70 to 74,319
Ontario,N9B,Female,75 to 79,241
Ontario,N9B,Female,80 to 84,205
Ontario,N9B,Female,85 plus,149
Ontario,N9B,Male,25 to 29,1249
Ontario,N9B,Male,30 to 34,656
Ontario,N9B,Male,35 to 39,454
Ontario,N9B,Male,40 to 44,449
Ontario,N9B,Male,45 to 49,524
Ontario,N9B,Male,50 to 54,619
Ontario,N9B,Male,55 to 59,575
Ontario,N9B,Male,60 to 64,439
Ontario,N9B,Male,65 to 69,357
Ontario,N9B,Male,70 to 74,286
Ontario,N9B,Male,75 to 79,182
Ontario,N9B,Male,80 to 84,132
Ontario,N9B,Male,85 plus,99
Ontario,N9C,Female,25 to 29,573
Ontario,N9C,Female,30 to 34,419
Ontario,N9C,Female,35 to 39,338
Ontario,N9C,Female,40 to 44,317
Ontario,N9C,Female,45 to 49,322
Ontario,N9C,Female,50 to 54,355
Ontario,N9C,Female,55 to 59,383
Ontario,N9C,Female,60 to 64,336
Ontario,N9C,Female,65 to 69,277
Ontario,N9C,Female,70 to 74,243
Ontario,N9C,Female,75 to 79,152
Ontario,N9C,Female,80 to 84,158
Ontario,N9C,Female,85 plus,159
Ontario,N9C,Male,25 to 29,803
Ontario,N9C,Male,30 to 34,500
Ontario,N9C,Male,35 to 39,342
Ontario,N9C,Male,40 to 44,280
Ontario,N9C,Male,45 to 49,344
Ontario,N9C,Male,50 to 54,383
Ontario,N9C,Male,55 to 59,408
Ontario,N9C,Male,60 to 64,384
Ontario,N9C,Male,65 to 69,284
Ontario,N9C,Male,70 to 74,211
Ontario,N9C,Male,75 to 79,123
Ontario,N9C,Male,80 to 84,74
Ontario,N9C,Male,85 plus,73
Ontario,N9E,Female,25 to 29,633
Ontario,N9E,Female,30 to 34,577
Ontario,N9E,Female,35 to 39,590
Ontario,N9E,Female,40 to 44,656
Ontario,N9E,Female,45 to 49,767
Ontario,N9E,Female,50 to 54,831
Ontario,N9E,Female,55 to 59,841
Ontario,N9E,Female,60 to 64,769
Ontario,N9E,Female,65 to 69,589
Ontario,N9E,Female,70 to 74,552
Ontario,N9E,Female,75 to 79,426
Ontario,N9E,Female,80 to 84,350
Ontario,N9E,Female,85 plus,439
Ontario,N9E,Male,25 to 29,723
Ontario,N9E,Male,30 to 34,624
Ontario,N9E,Male,35 to 39,535
Ontario,N9E,Male,40 to 44,635
Ontario,N9E,Male,45 to 49,784
Ontario,N9E,Male,50 to 54,834
Ontario,N9E,Male,55 to 59,773
Ontario,N9E,Male,60 to 64,735
Ontario,N9E,Male,65 to 69,613
Ontario,N9E,Male,70 to 74,521
Ontario,N9E,Male,75 to 79,331
Ontario,N9E,Male,80 to 84,292
Ontario,N9E,Male,85 plus,259
Ontario,N9G,Female,25 to 29,510
Ontario,N9G,Female,30 to 34,528
Ontario,N9G,Female,35 to 39,570
Ontario,N9G,Female,40 to 44,723
Ontario,N9G,Female,45 to 49,867
Ontario,N9G,Female,50 to 54,739
Ontario,N9G,Female,55 to 59,627
Ontario,N9G,Female,60 to 64,540
Ontario,N9G,Female,65 to 69,437
Ontario,N9G,Female,70 to 74,446
Ontario,N9G,Female,75 to 79,372
Ontario,N9G,Female,80 to 84,303
Ontario,N9G,Female,85 plus,603
Ontario,N9G,Male,25 to 29,514
Ontario,N9G,Male,30 to 34,535
Ontario,N9G,Male,35 to 39,494
Ontario,N9G,Male,40 to 44,673
Ontario,N9G,Male,45 to 49,822
Ontario,N9G,Male,50 to 54,813
Ontario,N9G,Male,55 to 59,753
Ontario,N9G,Male,60 to 64,554
Ontario,N9G,Male,65 to 69,401
Ontario,N9G,Male,70 to 74,383
Ontario,N9G,Male,75 to 79,329
Ontario,N9G,Male,80 to 84,262
Ontario,N9G,Male,85 plus,260
Ontario,N9H,Female,25 to 29,318
Ontario,N9H,Female,30 to 34,270
Ontario,N9H,Female,35 to 39,293
Ontario,N9H,Female,40 to 44,295
Ontario,N9H,Female,45 to 49,358
Ontario,N9H,Female,50 to 54,436
Ontario,N9H,Female,55 to 59,481
Ontario,N9H,Female,60 to 64,435
Ontario,N9H,Female,65 to 69,349
Ontario,N9H,Female,70 to 74,330
Ontario,N9H,Female,75 to 79,256
Ontario,N9H,Female,80 to 84,164
Ontario,N9H,Female,85 plus,223
Ontario,N9H,Male,25 to 29,335
Ontario,N9H,Male,30 to 34,264
Ontario,N9H,Male,35 to 39,238
Ontario,N9H,Male,40 to 44,283
Ontario,N9H,Male,45 to 49,358
Ontario,N9H,Male,50 to 54,404
Ontario,N9H,Male,55 to 59,449
Ontario,N9H,Male,60 to 64,377
Ontario,N9H,Male,65 to 69,325
Ontario,N9H,Male,70 to 74,269
Ontario,N9H,Male,75 to 79,208
Ontario,N9H,Male,80 to 84,132
Ontario,N9H,Male,85 plus,130
Ontario,N9J,Female,25 to 29,522
Ontario,N9J,Female,30 to 34,515
Ontario,N9J,Female,35 to 39,642
Ontario,N9J,Female,40 to 44,746
Ontario,N9J,Female,45 to 49,869
Ontario,N9J,Female,50 to 54,835
Ontario,N9J,Female,55 to 59,820
Ontario,N9J,Female,60 to 64,655
Ontario,N9J,Female,65 to 69,564
Ontario,N9J,Female,70 to 74,447
Ontario,N9J,Female,75 to 79,247
Ontario,N9J,Female,80 to 84,164
Ontario,N9J,Female,85 plus,131
Ontario,N9J,Male,25 to 29,552
Ontario,N9J,Male,30 to 34,493
Ontario,N9J,Male,35 to 39,593
Ontario,N9J,Male,40 to 44,722
Ontario,N9J,Male,45 to 49,853
Ontario,N9J,Male,50 to 54,871
Ontario,N9J,Male,55 to 59,867
Ontario,N9J,Male,60 to 64,734
Ontario,N9J,Male,65 to 69,528
Ontario,N9J,Male,70 to 74,419
Ontario,N9J,Male,75 to 79,260
Ontario,N9J,Male,80 to 84,164
Ontario,N9J,Male,85 plus,86
Ontario,N9K,Female,25 to 29,68
Ontario,N9K,Female,30 to 34,51
Ontario,N9K,Female,35 to 39,89
